Filename,Grammatical Error Percentage,Readability Score,Average Sentence Length,Repetitive Words Count,Repetitive Words List (limited),Repetitive Words List (full),AI Content Percentage,Generic Content Percentage
MB 21.pdf,7.68,39.26,25.0,332,"inbound: 66, marketing: 119, alaniz: 21, guide: 20, attract: 3, blog: 3, social: 10, media: 9, keywords: 2, pages: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 21.pdf_repetitive_words_full_list.txt,2.67,0.07
MB 3.pdf,7.68,39.26,25.0,332,"inbound: 66, marketing: 119, alaniz: 21, guide: 20, attract: 3, blog: 3, social: 10, media: 9, keywords: 2, pages: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 3.pdf_repetitive_words_full_list.txt,2.67,0.07
MB 4.pdf,97.11,48.03,29.19626168224299,436,"marketing: 44, growth: 2, targeting: 14, consumers: 37, movable: 51, middle: 15, research: 10, neustar: 11, executive: 2, summary: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 4.pdf_repetitive_words_full_list.txt,1.99,0.25
MB 5.pdf,93.84,44.54,24.724245577523412,2225,"school: 55, market: 18, healthy: 151, cafe: 5, fresh: 9, every: 13, open: 26, restaurant: 25, marketing: 456, matters: 132...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 5.pdf_repetitive_words_full_list.txt,1.33,0.21
MB 6.pdf,6.51,36.73,27.989473684210527,433,"content: 97, marketing: 66, institute: 5, research: 5, users: 20, still: 5, value: 4, native: 162, advertising: 136, strategic: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 6.pdf_repetitive_words_full_list.txt,2.26,0.33
MB 7.pdf,8.82,52.63,29.418032786885245,284,"trade: 70, marketing: 78, transition: 25, marketer: 2, study: 4, conducted: 3, brown: 2, worldwide: 2, commissioned: 2, criteo: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 7.pdf_repetitive_words_full_list.txt,2.28,0.12
MB 8.pdf,7.33,30.4,27.433333333333334,248,"retail: 30, media: 50, standardization: 26, albertsons: 12, collective: 8, best: 2, practices: 3, framework: 18, networks: 3, rmns: 34...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 8.pdf_repetitive_words_full_list.txt,2.91,0.07
MB 9.pdf,40.42,45.49,26.91119691119691,566,"white: 3, paper: 8, business: 57, books: 77, tunes: 15, trade: 17, rüdiger: 6, wischenbart: 7, club: 15, frankfurter: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\MB 9.pdf_repetitive_words_full_list.txt,2.32,0.16
QC 1.pdf,6.62,16.73,19.309623430962343,317,"energy: 123, utility: 28, sustainability: 56, role: 6, achieving: 15, reducing: 15, carbon: 26, footprint: 11, promoting: 15, efficiency: 19...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 1.pdf_repetitive_words_full_list.txt,2.06,0.23
QC 10.pdf,30.59,32.19,16.593220338983052,338,"quantum: 126, information: 34, science: 42, technology: 25, implications: 4, records: 28, management: 9, white: 8, paper: 4, national: 38...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 10.pdf_repetitive_words_full_list.txt,2.29,0.14
QC 11.pdf,11.38,31.21,27.207792207792206,1229,"energy: 271, efficiency: 121, sustainability: 74, mobile: 118, communications: 63, networks: 104, contents: 2, executive: 3, summary: 2, introduction: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 11.pdf_repetitive_words_full_list.txt,2.15,0.29
QC 12.pdf,5.86,23.46,27.834224598930483,1238,"international: 167, trade: 194, green: 288, hydrogen: 584, supporting: 7, global: 79, transition: 21, economy: 18, disclaimer: 2, publication: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 12.pdf_repetitive_words_full_list.txt,1.69,0.18
QC 13.pdf,84.71,16.93,15.877901109989908,1105,"accelerating: 39, collective: 53, action: 65, sustainable: 132, supply: 237, chains: 188, white: 47, paper: 52, progress: 8, innovation: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 13.pdf_repetitive_words_full_list.txt,1.9,0.19
QC 14.pdf,9.42,41.6,32.76303317535545,482,"white: 26, paper: 26, introducing: 26, architecture: 63, three: 4, gpus: 14, entire: 2, computing: 15, ecosystem: 5, data: 48...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 14.pdf_repetitive_words_full_list.txt,2.09,0.03
QC 15.pdf,7.16,46.67,18.26865671641791,430,"achain: 59, blockchain: 79, build: 6, boundless: 2, abstract: 3, background: 2, commitment: 2, history: 4, network: 59, development: 14...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 15.pdf_repetitive_words_full_list.txt,2.51,0.28
QC 16.pdf,6.16,38.05,23.018691588785046,211,"karlsen: 9, network: 24, ghostdag: 6, miners: 13, fork: 2, kaspa: 12, blockchain: 16, overview: 2, project: 5, unique: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 16.pdf_repetitive_words_full_list.txt,2.5,0.07
QC 17.pdf,6.06,14.39,23.31111111111111,512,"strategic: 15, guide: 14, digital: 119, transformation: 44, industrial: 33, manufacturing: 17, whitepaper: 2, matt: 2, newton: 2, director: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 17.pdf_repetitive_words_full_list.txt,2.94,0.05
QC 18.pdf,6.23,31.41,22.935714285714287,581,"siemens: 48, whether: 3, cheese: 6, global: 8, food: 38, beverage: 37, industry: 35, introducing: 2, drinks: 5, market: 13...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 18.pdf_repetitive_words_full_list.txt,2.74,0.3
QC 19.pdf,56.1,41.19,23.493093922651934,1252,"stats: 2, publication: 2, https: 6, trust: 367, intelligence: 107, global: 193, study: 7, technical: 6, report: 67, february: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 19.pdf_repetitive_words_full_list.txt,1.06,0.13
QC 2.pdf,92.24,37.13,25.4725,690,"khaitan: 37, privacy: 63, data: 393, protection: 91, white: 35, paper: 34, india: 44, personal: 120, revolution: 2, digital: 22...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 2.pdf_repetitive_words_full_list.txt,1.95,0.16
QC 20.pdf,91.45,39.16,24.099630996309962,555,"developing: 5, role: 11, blockchain: 183, white: 11, paper: 16, version: 4, collaboration: 6, pricewaterhousecoopers: 2, papers: 2, working: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 20.pdf_repetitive_words_full_list.txt,2.5,0.16
QC 21.pdf,3.65,52.7,22.826612903225808,446,"whitepaper: 2, contents: 3, introduction: 4, market: 23, overview: 15, banking: 34, services: 15, cryptocurrency: 24, digital: 28, wallets: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 21.pdf_repetitive_words_full_list.txt,2.31,0.16
QC 22.pdf,4.88,42.31,21.12860310421286,752,"multichain: 52, private: 36, blockchain: 105, coin: 2, bitcoin: 91, rapid: 2, reliable: 2, method: 2, economic: 2, value: 10...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 22.pdf_repetitive_words_full_list.txt,2.31,0.27
QC 23.pdf,97.99,37.34,27.882978723404257,456,"critical: 9, determinant: 3, project: 40, success: 6, requirements: 90, engineering: 50, whitepaper: 6, anton: 3, luckhardt: 4, fortiss: 18...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 23.pdf_repetitive_words_full_list.txt,2.51,0.41
QC 24.pdf,9.51,34.56,19.133522727272727,607,"update: 5, national: 16, robotics: 52, henrik: 2, christensen: 4, holly: 2, yanco: 3, introduction: 4, megatrends: 2, manufacturing: 21...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 24.pdf_repetitive_words_full_list.txt,2.63,0.18
QC 25.pdf,24.78,32.83,22.488188976377952,258,"department: 4, leadership: 5, computing: 26, accelerating: 2, quantum: 31, software: 32, challenge: 3, martin: 4, schulz: 5, technical: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 25.pdf_repetitive_words_full_list.txt,2.59,0.18
QC 26.pdf,27.56,21.33,27.363888888888887,759,"quantum: 443, national: 102, technologies: 198, strategy: 77, ireland: 197, super: 2, position: 9, prepared: 3, department: 16, higher: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 26.pdf_repetitive_words_full_list.txt,2.26,0.04
QC 27.pdf,97.92,17.74,25.060606060606062,234,"white: 3, paper: 4, quantum: 58, computing: 40, flight: 46, landing: 36, optimization: 45, entangled: 13, copyright: 13, artificial: 16...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 27.pdf_repetitive_words_full_list.txt,2.7,0.31
QC 28.pdf,27.56,21.33,27.363888888888887,759,"quantum: 443, national: 102, technologies: 198, strategy: 77, ireland: 197, super: 2, position: 9, prepared: 3, department: 16, higher: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 28.pdf_repetitive_words_full_list.txt,2.26,0.04
QC 29.pdf,8.84,36.18,23.442307692307693,317,"untangling: 26, future: 32, quantum: 169, communications: 54, next: 3, internet: 11, powered: 2, much: 3, closer: 4, early: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 29.pdf_repetitive_words_full_list.txt,2.53,0.1
QC 3.pdf,8.05,37.5,20.231884057971016,121,"adjusting: 3, climate: 31, change: 27, adaptation: 27, mitigation: 27, strategies: 25, intergovernmental: 3, panel: 3, ipcc: 5, working: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 3.pdf_repetitive_words_full_list.txt,2.5,0.25
QC 30.pdf,87.65,27.22,19.41736694677871,622,"entanglement: 59, building: 10, nationwide: 8, quantum: 289, internet: 43, report: 8, blueprint: 10, workshop: 18, february: 4, path: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 30.pdf_repetitive_words_full_list.txt,2.54,0.02
QC 4.pdf,10.38,-122.37,639.0,103,"climate: 35, change: 37, mitigation: 17, working: 2, group: 2, ipcc: 28, assessment: 2, international: 5, environmental: 2, intergovernmental: 20...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 4.pdf_repetitive_words_full_list.txt,35.71,0.0
QC 5.pdf,27.56,21.33,27.363888888888887,759,"quantum: 443, national: 102, technologies: 198, strategy: 77, ireland: 197, super: 2, position: 9, prepared: 3, department: 16, higher: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 5.pdf_repetitive_words_full_list.txt,2.26,0.04
QC 6.pdf,6.7,27.35,26.8,747,"corporation: 41, beyond: 80, vision: 7, whitepaper: 11, executive: 2, summary: 4, current: 6, discussion: 2, telecommunications: 4, associated: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 6.pdf_repetitive_words_full_list.txt,2.28,0.38
QC 7.pdf,7.68,50.97,20.433823529411764,604,"white: 2, paper: 2, dexnet: 144, version: 2, introduction: 2, competitive: 3, advantage: 3, paradox: 3, modernity: 3, internet: 37...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 7.pdf_repetitive_words_full_list.txt,2.08,0.1
QC 8.pdf,8.93,24.17,27.855813953488372,840,"economic: 46, impact: 52, generative: 286, future: 39, work: 124, japan: 76, authors: 5, marcus: 2, access: 35, partnership: 23...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 8.pdf_repetitive_words_full_list.txt,2.0,0.13
QC 9.pdf,50.83,43.53,13.319391634980988,637,"green: 60, hydrogen: 249, economy: 28, enabling: 3, progress: 5, towards: 2, alternative: 5, energy: 79, sources: 10, continued: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\QC 9.pdf_repetitive_words_full_list.txt,34.88,0.1
REP 1.pdf,92.79,47.52,26.64,410,"white: 3, paper: 5, investing: 8, real: 116, primer: 2, greycourt: 19, property: 42, recently: 2, estate: 109, people: 4...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 1.pdf_repetitive_words_full_list.txt,2.26,0.38
REP 10.pdf,7.06,33.54,25.101796407185628,368,"july: 11, sponsored: 10, real: 33, estate: 20, equals: 11, challenges: 11, environmental: 80, risks: 11, property: 65, owners: 40...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 10.pdf_repetitive_words_full_list.txt,2.58,0.21
REP 11.pdf,4.04,31.07,20.181818181818183,173,"private: 53, real: 76, estate: 72, opportunity: 4, income: 15, diversification: 14, summary: 2, essential: 3, diversified: 5, portfolios: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 11.pdf_repetitive_words_full_list.txt,2.48,0.09
REP 12.pdf,27.02,40.08,24.722741433021806,637,"legally: 7, compliant: 4, ownership: 50, tokenized: 20, real: 110, estate: 95, realt: 69, abstract: 2, realtoken: 74, system: 12...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 12.pdf_repetitive_words_full_list.txt,2.39,0.15
REP 13.pdf,6.31,40.38,24.891402714932127,526,"real: 38, estate: 32, whitepaper: 2, independent: 3, institutional: 12, investment: 43, analysis: 2, provide: 3, investors: 18, including: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 13.pdf_repetitive_words_full_list.txt,2.83,0.1
REP 14.pdf,93.74,28.17,29.43324937027708,894,"real: 198, estate: 194, whitepaper: 47, paper: 14, information: 15, contained: 4, document: 3, prepared: 2, hong: 96, kong: 94...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 14.pdf_repetitive_words_full_list.txt,2.26,0.23
REP 15.pdf,86.95,29.38,29.229268292682928,910,"real: 123, estate: 122, whitepaper: 46, chapter: 43, information: 17, contained: 4, document: 4, prepared: 3, hong: 33, kong: 35...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 15.pdf_repetitive_words_full_list.txt,2.24,0.12
REP 16.pdf,7.01,33.04,23.320675105485233,845,"february: 2, whitepaper: 6, executive: 4, summary: 4, introduction: 3, cofund: 137, concept: 4, vision: 3, mission: 5, project: 32...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 16.pdf_repetitive_words_full_list.txt,2.21,0.16
REP 17.pdf,5.32,36.52,28.03370786516854,239,"asset: 16, management: 16, growing: 6, value: 4, existing: 20, real: 27, estate: 26, brice: 2, hoffer: 2, research: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 17.pdf_repetitive_words_full_list.txt,2.87,0.11
REP 18.pdf,6.17,43.63,17.292168674698797,470,"executive: 2, summary: 2, problems: 10, real: 135, estate: 133, platform: 61, solutions: 7, tokenization: 16, network: 12, blockchain: 38...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 18.pdf_repetitive_words_full_list.txt,2.36,0.18
REP 19.pdf,6.77,27.05,28.52173913043478,328,"whitepaper: 2, abstract: 2, real: 101, estate: 97, investment: 42, asset: 28, classes: 4, history: 3, class: 3, globally: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 19.pdf_repetitive_words_full_list.txt,2.18,0.12
REP 2.pdf,6.74,34.56,22.15740740740741,220,"agreeable: 4, real: 41, estate: 41, lead: 2, close: 2, simplify: 3, accelerate: 3, transactions: 6, modern: 15, system: 17...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 2.pdf_repetitive_words_full_list.txt,35.96,0.0
REP 20.pdf,45.08,44.75,18.596354166666668,576,"propy: 216, white: 30, paper: 31, whitepaper: 2, platform: 44, online: 9, real: 74, estate: 72, transactions: 31, using: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 20.pdf_repetitive_words_full_list.txt,2.38,0.14
REP 21.pdf,4.04,31.07,20.181818181818183,173,"private: 53, real: 76, estate: 72, opportunity: 4, income: 15, diversification: 14, summary: 2, essential: 3, diversified: 5, portfolios: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 21.pdf_repetitive_words_full_list.txt,2.48,0.09
REP 22.pdf,97.85,33.95,20.770588235294117,991,"real: 89, estate: 80, innovation: 6, topics: 7, trends: 5, technologies: 38, digital: 64, industry: 41, march: 2, foreword: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 22.pdf_repetitive_words_full_list.txt,2.13,0.34
REP 23.pdf,55.4,53.75,31.29230769230769,174,"really: 8, matters: 9, real: 44, estate: 35, white: 8, paper: 8, page: 6, keller: 31, williams: 31, realty: 25...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 23.pdf_repetitive_words_full_list.txt,2.45,0.21
REP 25.pdf,6.27,30.64,32.41121495327103,645,"white: 75, paper: 75, page: 59, real: 38, estate: 35, yield: 22, offerings: 3, renewable: 3, model: 16, asset: 21...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 25.pdf_repetitive_words_full_list.txt,2.83,0.14
REP 26.pdf,52.68,68.4,21.063492063492063,484,"propy: 199, white: 30, paper: 31, plaƞorm: 22, online: 9, real: 73, estate: 69, proposed: 2, intends: 12, intermediaries: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 26.pdf_repetitive_words_full_list.txt,2.2,0.1
REP 28.pdf,93.9,40.85,26.076923076923077,30,"costar: 9, group: 4, street: 4, washington: 4, realty: 4, information: 4, provides: 2, investor: 3, communications: 2, white: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 28.pdf_repetitive_words_full_list.txt,2.65,0.27
REP 29.pdf,5.93,33.17,29.838383838383837,572,"real: 36, estate: 33, yield: 19, offerings: 3, overview: 12, services: 31, member: 6, residents: 2, planned: 6, developments: 7...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 29.pdf_repetitive_words_full_list.txt,2.94,0.17
REP 3.pdf,27.9,31.51,25.386363636363637,294,"research: 12, real: 44, estate: 41, world: 10, january: 8, fully: 10, funded: 11, material: 18, intended: 9, information: 15...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 3.pdf_repetitive_words_full_list.txt,2.55,0.13
REP 30.pdf,61.91,47.42,28.475609756097562,195,"real: 19, estate: 18, investment: 11, opportunity: 5, march: 2, document: 10, price: 3, fiera: 18, decades: 3, explosion: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 30.pdf_repetitive_words_full_list.txt,2.39,0.11
REP 32.pdf,99.79,43.63,21.838709677419356,291,"calare: 4, properties: 19, industrial: 77, redefined: 8, investments: 11, flexible: 10, future: 15, commercial: 8, real: 37, estate: 30...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 32.pdf_repetitive_words_full_list.txt,2.56,0.4
REP 33.pdf,39.78,43.12,21.49621212121212,510,"real: 50, estate: 48, global: 29, blockchain: 34, cloud: 4, platform: 51, asset: 31, management: 16, white: 11, paper: 11...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 33.pdf_repetitive_words_full_list.txt,2.61,0.17
REP 34.pdf,66.55,40.08,23.342440801457194,1564,"meister: 2, private: 404, markets: 491, traditional: 17, asset: 54, class: 17, white: 44, paper: 49, public: 204, changed: 8...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 34.pdf_repetitive_words_full_list.txt,1.81,0.22
REP 35.pdf,63.18,29.08,26.44859813084112,265,"investment: 41, important: 4, information: 18, real: 20, estate: 18, investing: 14, environment: 4, markets: 5, manager: 2, invest: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 35.pdf_repetitive_words_full_list.txt,2.76,0.12
REP 36.pdf,5.41,39.87,28.87012987012987,215,"democratising: 8, property: 33, investment: 19, tokenisation: 25, driving: 3, trillion: 5, revolution: 2, digital: 29, real: 23, estate: 23...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 36.pdf_repetitive_words_full_list.txt,2.9,0.24
REP 37.pdf,98.57,39.26,24.357421875,986,"federal: 34, reserve: 24, system: 13, washington: 15, january: 2, honorable: 4, chairman: 4, committee: 4, banking: 16, housing: 65...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 37.pdf_repetitive_words_full_list.txt,2.3,0.13
REP 38.pdf,7.56,45.66,19.33502538071066,351,"decentraland: 50, virtual: 23, platform: 7, ethereum: 8, blockchain: 8, users: 41, create: 8, experience: 6, monetize: 3, content: 51...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 38.pdf_repetitive_words_full_list.txt,2.66,0.16
REP 39.pdf,14.52,-302.87,33.449438202247194,211,"residential: 91, real: 105, estate: 102, leading: 77, zero: 97, deutsche: 93, bank: 99, executive: 2, summary: 2, introduction: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 39.pdf_repetitive_words_full_list.txt,0.7,0.59
REP 4.pdf,47.25,35.37,21.372990353697748,579,"october: 2, decisive: 2, decade: 5, global: 30, economy: 11, reach: 7, decarbonization: 16, goal: 7, limiting: 2, temperature: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 4.pdf_repetitive_words_full_list.txt,2.51,0.18
REP 40.pdf,4.99,37.13,19.546684709066305,990,"help: 44, real: 40, estate: 39, industry: 39, grow: 31, thrive: 31, british: 3, property: 11, federation: 3, london: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 40.pdf_repetitive_words_full_list.txt,2.08,0.38
REP 41.pdf,16.27,59.74,34.50909090909091,149,"ongoing: 2, industry: 4, stakeholders: 2, liquidity: 2, sector: 7, developers: 22, years: 4, value: 8, sold: 3, stock: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 41.pdf_repetitive_words_full_list.txt,35.67,0.0
REP 42.pdf,45.08,44.75,18.596354166666668,576,"propy: 216, white: 30, paper: 31, whitepaper: 2, platform: 44, online: 9, real: 74, estate: 72, transactions: 31, using: 6...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 42.pdf_repetitive_words_full_list.txt,2.38,0.14
REP 43.pdf,5.67,59.74,30.123222748815166,432,"india: 50, emergent: 16, growth: 34, capacities: 39, white: 7, paper: 13, around: 4, last: 10, century: 3, began: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 43.pdf_repetitive_words_full_list.txt,2.01,0.21
REP 44.pdf,96.72,53.0,28.83478260869565,361,"page: 23, white: 13, paper: 15, residex: 38, methodology: 10, housing: 19, price: 70, indices: 15, assessment: 55, prices: 127...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 44.pdf_repetitive_words_full_list.txt,1.53,0.06
REP 45.pdf,5.7,34.86,21.563063063063062,447,"lessons: 9, years: 10, data: 77, production: 20, reserved: 18, summary: 2, report: 5, offers: 2, valuable: 3, insights: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 45.pdf_repetitive_words_full_list.txt,2.7,0.27
REP 46.pdf,11.96,36.02,28.904458598726116,354,"financial: 31, standards: 15, white: 20, paper: 19, introduction: 2, nareit: 75, reit: 49, members: 4, nancial: 2, statement: 5...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 46.pdf_repetitive_words_full_list.txt,2.31,0.14
REP 47.pdf,6.09,31.51,29.167832167832167,692,"real: 226, estate: 220, tokenization: 53, industry: 11, report: 11, digishares: 14, emerging: 6, trend: 4, representing: 6, ownership: 9...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 47.pdf_repetitive_words_full_list.txt,2.43,0.11
REP 48.pdf,99.4,34.29,30.16822429906542,240,"national: 3, association: 2, real: 14, estate: 12, investment: 2, trusts: 2, introduction: 3, history: 2, intended: 8, definition: 20...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 48.pdf_repetitive_words_full_list.txt,2.28,0.09
REP 49.pdf,40.38,32.22,22.05504587155963,237,"white: 9, paper: 14, focus: 2, retail: 3, hospitality: 3, solution: 12, area: 2, properties: 5, commercial: 4, edge: 25...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 49.pdf_repetitive_words_full_list.txt,2.92,0.44
REP 5.pdf,97.92,31.62,22.99527559055118,991,"real: 88, estate: 79, innovation: 6, topics: 7, trends: 5, technologies: 38, digital: 63, industry: 41, march: 2, foreword: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 5.pdf_repetitive_words_full_list.txt,2.06,0.33
REP 50.pdf,7.75,26.85,27.699152542372882,928,"barclays: 170, methodology: 123, reporting: 29, criteria: 39, book: 4, climate: 50, strategy: 41, approach: 268, sector: 307, energy: 141...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 50.pdf_repetitive_words_full_list.txt,1.42,0.25
REP 51.pdf,8.39,51.99,19.238805970149254,231,"real: 37, estate: 37, make: 5, money: 3, investing: 2, residential: 2, equity: 3, indian: 16, investors: 14, investment: 14...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 51.pdf_repetitive_words_full_list.txt,2.7,0.56
REP 52.pdf,8.05,37.0,22.462962962962962,105,"whitepaper: 8, introduction: 2, invest: 4, real: 17, estate: 35, problems: 2, fraction: 20, solves: 2, solution: 3, fractional: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 52.pdf_repetitive_words_full_list.txt,2.58,0.22
REP 53.pdf,80.34,33.17,30.879146919431278,1004,"white: 8, paper: 8, whitepaper: 20, provided: 10, reit: 8, limited: 11, purposes: 5, legal: 20, agreement: 4, purchase: 33...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 53.pdf_repetitive_words_full_list.txt,2.26,0.14
REP 54.pdf,4.19,38.35,27.7625,197,"want: 2, fact: 2, contract: 18, technology: 12, long: 4, ways: 3, disrupt: 2, everyday: 2, transactions: 10, crypto: 2...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 54.pdf_repetitive_words_full_list.txt,2.64,0.2
REP 55.pdf,5.8,35.47,24.168949771689498,459,"secure: 4, platform: 37, property: 80, tokenization: 30, transaction: 26, white: 2, paper: 3, table: 3, introduction: 12, problem: 3...",C:\Users\Shaurya\Desktop\Metrics Generation Project\Dataset\Whitepapers\REP 55.pdf_repetitive_words_full_list.txt,2.56,0.12
